id,original_sentence,aspect,label_id,label
132,"그들은 모든 것을 갖추고 있습니다. 훌륭한 가격, 음식 및 서비스입니다.",분위기,4,없음
1320,좋은 판매 요청에 반대할 것은 없지만 Amma의 전술은 너무 분명합니다.,분위기,4,없음
1321,휴식을 취하기에 좋은 곳이며 음식은 뉴욕 시에서 최고 중 하나입니다.,분위기,0,긍정
1322,최고의 치킨 티카 마살라 중 하나입니다.,분위기,4,없음
1323,음악은 내가 방문한 모든 인도 레스토랑 중 최고입니다.,분위기,0,긍정
1324,모든 Dosa 애호가를 위한 필수품.,분위기,4,없음
1325,나는 어젯밤에 그녀의 생일을 위해 내 여자 친구를 거기에 데려갔고 우리는 편안하고 정말 좋은 식사를했습니다.,분위기,4,없음
1326,그들은 우리를 잘 대했고 음식은 매우 신선하고 잘 준비되었습니다.,분위기,4,없음
1327,메뉴는 해산물 애호가를 위한 다양한 요리와 흥미로운 요리 방법이 있는 것 같았습니다.,분위기,4,없음
1328,또한 여주인은 오늘 전화를 걸어 감사 인사를 전했고 내 여자 친구가 생일을 즐겼으면 좋겠다고 말했습니다.,분위기,4,없음
1329,우리는 저녁 9시에 예약했지만 10시 15분까지 자리에 앉지 않았습니다.,분위기,4,없음
133,분위기는 시끄럽고 웨이터는 문자 그대로 가능한 한 빨리 일을 하고 있습니다.,분위기,2,부정
1330,그들이 우리를 앉히는 데 한 시간 이상이 걸렸다는 것은 오히려 한심했습니다.,분위기,4,없음
1331,지키지 않을거면 왜 예약을 합니까?,분위기,4,없음
1334,우리가 일을 마치니 새벽 1시가 넘었다.,분위기,4,없음
1335,우리가 음식을 즐기는 동안 우리는 열악한 서비스(웨이터는 유능하지 않고 느린 서비스)와 양심의 가책에 크게 실망했습니다.,분위기,4,없음
1338,"결론: 음식은 B+, 서비스는 F.",분위기,4,없음
1339,늦은 평일 점심을 먹으러 갔다.,분위기,4,없음
134,음식은 빠르고 효율적으로 준비됩니다.,분위기,4,없음
1340,장식은 미니멀하고 깨끗합니다. 주의를 산만하게 하거나 칭찬할 것이 없습니다.,분위기,1,중립
1341,서비스는 매우 친절했습니다.,분위기,4,없음
1343,할라피뇨-라임 올리브 오일을 뿌린 Fluke 사시미는 생선의 단맛을 멋지게 강조하는 오일의 열매입니다.,분위기,4,없음
1344,대비를 위해 할라피뇨 열을 더 만지면 정말 좋았을 것입니다.,분위기,4,없음
1345,구운 대구는 마치 데친 것처럼 화려하게 축축했지만 묘하게 부드러운 조미료로 인해 환상적인 질감이 떨어졌습니다. 향신료를 문지르면 압도되었을 수 있지만 허브 믹스 또는 다른 소스가 향상에 많은 도움이되었을 것입니다.,분위기,4,없음
1346,전반적으로 재료와 기술은 거기에 있으며 풍미 팔레트의 대담함이 향상되는지 확인하기 위해 점심이나 저녁에 다시 방문하도록 권장됩니다.,분위기,4,없음
1349,"낭만적인 저녁, 또는 친구들과의 즐거운 저녁 시간에 좋습니다. . .",분위기,0,긍정
135,"그리고 그것은 모두 매우 합리적인 가격으로 제공됩니다(죽, 국수 및 쌀 요리는 각각 $3-6 이하).",분위기,4,없음
1350,나는 곧 돌아올 것이다.,분위기,4,없음
1351,좋은 일을 계속하십시오.,분위기,4,없음
1352,요리사에게 모자를 벗어요.,분위기,4,없음
1353,귀여운 - 약간 축축한 - 작은 Nolita 행아웃의 괜찮은 태국 음식이지만 서비스는 끔찍합니다.,분위기,3,대립
1355,"술이 엉망이 되었고, 그녀는 행동을 취했습니다.",분위기,4,없음
1356,555Soul 광고가 그녀의 큰 모델링 경력을 시작하지 않았는지 추측합니다.,분위기,4,없음
1357,그렇지 않으면 스위트 스폿에서 총 힙스터 지망생 태도.,분위기,0,긍정
1358,좋은 가격에 정말 맛있는 춘권과 국수.,분위기,4,없음
136,고품질의 타파웨어도 제공하기 때문에 테이크 아웃도 좋습니다.,분위기,4,없음
1362,근데 진짜 조미료 어딨어?,분위기,4,없음
1363,이 음식은 아시안-에어 퓨전입니다.,분위기,4,없음
1366,음료수는 절약의 은총이지만 서비스 스태프분들은 자제해 주세요.,분위기,4,없음
1367,그런 눈으로 쳐다보지마...,분위기,4,없음
137,이 장소는 항상 매우 붐비고 인기가 있습니다.,분위기,0,긍정
1370,나는 아직도 내가 형편없는 음식을 지불해야 했다는 사실에 화가 난다.,분위기,4,없음
1371,행거 스테이크는 고무 같았고 참치는 맛도 없고 해동한 지 얼마 안 된 맛이었다.,분위기,4,없음
1372,서비스도 끔찍했고 분위기는 그렇게 좋지 않았습니다.,분위기,2,부정
1373,맛에 대한 감각이 없는 나머지 힙스터들처럼 어울리기 위해 그곳에 가지 않는 한 시도하지 마십시오.,분위기,1,중립
1374,나는이 식당에 두 번 갔다.,분위기,4,없음
1375,나는 그것을 좋아한다.,분위기,4,없음
1376,다음주에도 들를 생각입니다.,분위기,4,없음
1377,"추운 밤, 몸을 녹이기 딱 좋은 곳을 찾았습니다.",분위기,0,긍정
1378,나는 웃는 얼굴로 신속한 서비스를 받았다.,분위기,4,없음
1379,"나에게 그것은 귀엽고, 예술적이며, 흥미로운 소호를 예시한다.",분위기,0,긍정
138,분명히 이곳의 중국어 번역은 Big Wong을 의미하는 것이 아니라 실제로 Great Prosperity를 __의미합니다.,분위기,4,없음
1380,꼭 확인하세요!!!,분위기,4,없음
1381,그것은 내가 가장 좋아하는 요리 중 하나이기 때문에 마지막 리뷰어의 추천으로 패드 see ew를 시도했습니다.,분위기,4,없음
1382,그것은 평범하지 않았고 쇠고기 버전은 값싼 (덜 익힌) 쇠고기를 먹었습니다.,분위기,4,없음
1383,나는 또한 배달을 위해 주문했고 레스토랑은 주문의 절반을 잊어 버렸습니다.,분위기,4,없음
1384,매우 합리적인 가격에 믿을 수 없는 음식이 이 정통 태국 레스토랑으로 거의 격일로 저를 데려옵니다.,분위기,4,없음
1385,서비스는 특별하지만 위압적이지 않으며 장식은 Queens에 트렌디한 SoHo의 맛을 가져다줍니다.,분위기,0,긍정
1386,음식의 눈부신 맛이 미각을 압도하며 정통 태국 요리의 아름다움을 진정으로 끌어안습니다.,분위기,4,없음
1387,기억에 남고 반복 가능한 경험을 위해 Pad Se-Ew 또는 캐슈넛을 곁들인 치킨을 맛보십시오.,분위기,4,없음
1388,생긴지 몇 달 되지 않은 이 곳은 아마도 Queens의 가장 큰 비밀일 것입니다!,분위기,4,없음
139,여기 음식은 이름에 훌륭한 서비스를 제공합니다(광둥어는...).,분위기,4,없음
1392,이 태국 레스토랑은 Sripraphai(또 다른 맛있는 태국 레스토랑)에서 몇 블록 떨어져 있습니다.,분위기,4,없음
1393,나는 그들의 Green Curry 요리에 비해 Rice Avenue의 국수 요리를 정말로 좋아했습니다.,분위기,4,없음
1394,분위기는 Sripraphai(더 현대적이고 세련된)보다 훨씬 좋습니다.,분위기,0,긍정
1395,또 다른 플러스는 대부분의 앙트레가 약입니다.,분위기,4,없음
1398,"맛있는 음식, 훌륭한 서비스, 예쁜 분위기는 저녁 식사를 위한 훌륭한 선택이며 $5.99 점심 뷔페는 점심 식사를 위한 더 나은 선택입니다!",분위기,0,긍정
1399,음식은 일관되게 훌륭합니다. 나는 몇 년 동안 여기에 왔으며 주인은 항상 수용적이고 친절했습니다.,분위기,4,없음
14,전체 설정은 정말 비전문적이며 Cafe Noir에 좋은 직원이 있기를 바랍니다. 현재 직원에도 불구하고 이곳은 훌륭한 장소이기 때문입니다.,분위기,4,없음
140,나는 새우 만두와 바베큐 구운 돼지 고기 조각을 곁들인 쇠고기 국물의 계란 국수와 사랑에 빠졌습니다.,분위기,4,없음
1400,나는이 장소를 좋아한다!,분위기,4,없음
1401,진심어린 두 엄지손가락!,분위기,4,없음
1402,나는 인도 음식을 사랑하고 나 자신을 그것에 대해 꽤 전문가라고 생각합니다.,분위기,4,없음
1403,Chennai Garden은 내가 도시에서 가장 좋아하는 인도 레스토랑입니다.,분위기,4,없음
1404,그들은 놀라운 가격에 정통 인도를 가지고 있습니다.,분위기,4,없음
1407,나무 벤치에 벽에 기대어 앉으면 좌석이 불편합니다.,분위기,2,부정
1408,다소 비좁고 바쁜 레스토랑이며 일찍 문을 닫습니다.,분위기,2,부정
1409,나는 이웃에있을 때 Chennai에서 점심 뷔페를 두 번 먹었습니다.,분위기,4,없음
141,이 요리는 내가 가장 좋아하는 음식이고 항상 갈 때마다 먹고 질리지 않습니다.,분위기,4,없음
1410,가치만큼 훌륭합니다.,분위기,4,없음
1411,6달러에 맛있는 음식이 많이 있으며 모두 신선하고 지속적으로 리필됩니다.,분위기,4,없음
1412,나는 채식주의자는 아니지만 거의 모든 요리가 훌륭했습니다.,분위기,4,없음
1413,"솔직히 말해서, 여기에서 점심으로 먹을 수 있는 것과 McDs 또는 도시의 다른 많은 샌드위치 가게와 비교할 때 비교할 수 없습니다.",분위기,4,없음
1414,배고프고 즐기십시오.,분위기,4,없음
1415,"실망스러운 음식, 형편없는 서비스.",분위기,4,없음
1416,먹을 수 있지만 그 지역의 가격을 감안할 때 정말 찢어졌습니다.,분위기,4,없음
1417,Lassi를 주문하고 4번이나 요청했지만 받지 못했습니다.,분위기,4,없음
1418,나는 그것이 청구서에 그어진 것을 지적했다.,분위기,4,없음
1419,Thali는 작고 완전히 눈에 띄지 않았으며 $14.95였습니다.,분위기,4,없음
142,맛있고 단 맛이 나는 빵인 Ow Ley Soh라고 부르는 튀긴 반죽처럼 죽과 도넛을 맛보십시오.,분위기,4,없음
1420,맥주는 제공하지 않으니 직접 가져오셔야 합니다.,분위기,4,없음
1421,나는 사천에서 왔으며 이것은 내가 가고 싶은 식당입니다.,분위기,4,없음
1423,이 레스토랑을 특별하게 만드는 것은 정통 사천 요리이며 NYC에서 정통 충칭 전골을 제공하는 유일한 곳입니다.,분위기,4,없음
1424,"내 선택은 다음과 같습니다. - Scallion Pancake(야채 주스로 튀긴, 매우 특별하고 맛있는) - Guizhou 치킨 - Shredded Squid Family Style(개인적으로 가장 좋아하는 것 중 하나) - Sichuan Spicy Soft Shell Crab - Shuizhu Fish(하드코어 쓰촨 음식용) 팬 여러분, 미국 친구에게는 매우 매워서 추천하고 싶지 않습니다.",분위기,4,없음
1425,"그러나 쓰촨에서 온 사람들은 그것을 위해 죽을 것입니다) - 충칭 냄비, 충칭은 쓰촨의 가장 큰 도시였으며 이제 독립 성이되었습니다.",분위기,4,없음
1426,여기도 제가 있던 곳입니다.,분위기,4,없음
1428,나는 점심 먹으러 거기에 갔고 내가 읽은 리뷰에서 기대했던 것처럼 좋지 않았습니다.,분위기,4,없음
1429,소스는 묽고 음식은 별로 맛이 없었습니다.,분위기,4,없음
1430,차이나타운 레스토랑에서 얻을 수 있는 음식과 가치가 마음에 든다면 이곳이 적합하지 않습니다.,분위기,4,없음
1431,나는 내가 다시 갈 것이라고 생각하지 않습니다.,분위기,4,없음
1432,나는 NYC 최고의 Grand Sichuan 레스토랑을 고려합니다.,분위기,4,없음
1433,차이나 타운에서 체인을 시작한 동일한 사천 요리사가 운영합니다.,분위기,4,없음
1434,당신이 가장 좋아하는 중국 음식이 General Tao 치킨이라면 이것은 당신의 장소가 아닙니다.,분위기,4,없음
1435,"음식의 품질이 우수하고 가격이 저렴하며 돼지고기, 생선, 닭고기, 양고기, 야채를 고집합니다.",분위기,4,없음
1436,"내 선택: Guizhou 치킨, 뜨거운 콩 소스 생선, 매운 소스 생선 필레(특별 메뉴).",분위기,4,없음
1437,그들이 매운 것을 말하면 그것은 그것을 의미합니다!,분위기,4,없음
1438,평소의 물기 없는 일반 화이트 소스와 함께 미국식 중국 음식을 원하신다면 이곳이 바로 당신입니다.,분위기,4,없음
1439,그들은 심지어 미국식 중국 음식이라는 메뉴 섹션이 있습니다!,분위기,4,없음
1440,새콤달콤한 국물은 참을 수 없을 정도로 뜨겁고 후추만 들어간 맛이었다.,분위기,4,없음
1441,해물전골의 앙트레는 새우와 오징어 몇 조각과 모조 게살로 가득 차 있었고 불필요하게 버너로 가열되었습니다.,분위기,4,없음
1447,그는 식사 후에도 몹시 목이 마릅니다.,분위기,4,없음
1448,이 얼마나 파격적인가!,분위기,4,없음
1449,거기 가지 마!,분위기,4,없음
1454,이 마지막 점에 대한 유일한 가능한 단점은 이 게시 날짜를 기준으로 추가 메뉴 항목이 중국어로만 작성된다는 것입니다.,분위기,4,없음
1455,이것은 뉴욕시 전체에서 내가 가장 좋아하는 이탈리안 레스토랑입니다.,분위기,4,없음
1456,당신은 확실히 훌륭한 고급 식사 경험을 제공하는 레스토랑을 찾을 수 있지만 합리적인 가격에 훌륭한 음식을 위해 La Villa를 이길 수 없습니다.,분위기,4,없음
1457,제 아내와 저는 보통 1개의 프리미와 1개의 세컨디만 주문하고 많은 양을 제공하는 경향이 있기 때문에 분할합니다.,분위기,4,없음
1458,우리가 가장 좋아하는 것은 소시지와 닭고기를 곁들인 오레치에입니다(보통 웨이터는 친절하게 접시를 반으로 나누어 두 고기를 모두 맛볼 수 있습니다).,분위기,4,없음
1459,가지 파마산 치즈도 훌륭하고 맨해튼에서 자란 제 친구는 미트 소스와 함께 더 잘 구운 지티를 제공하는 사람은 없다고 주장합니다.,분위기,4,없음
